Date,CPU Utilization,Total Power,CPU Power,GPU Power
2023-05-10 02:29:06,0.07875,12.39844,12.39844,0.00000
2023-05-10 02:29:07,0.09837,15.34082,15.34082,0.00000
2023-05-10 02:29:08,0.09863,15.37988,15.37988,0.00000
2023-05-10 02:29:09,0.08886,14.06543,14.06543,0.00000
2023-05-10 02:29:10,0.09649,15.35547,15.35547,0.00000
2023-05-10 02:29:11,0.10589,16.50391,16.50391,0.00000
2023-05-10 02:29:12,0.10063,15.52051,15.52051,0.00000
2023-05-10 02:29:13,0.11153,16.83887,16.83887,0.00000
2023-05-10 02:29:14,0.10714,16.13379,16.13379,0.00000
2023-05-10 02:29:15,0.12155,18.92676,18.92676,0.00000
2023-05-10 02:29:16,0.10602,16.14258,16.14258,0.00000
2023-05-10 02:29:17,0.10500,15.89941,15.89941,0.00000
2023-05-10 02:29:18,0.10701,16.19336,16.19336,0.00000
2023-05-10 02:29:19,0.11202,16.83789,16.83789,0.00000
2023-05-10 02:29:20,0.09586,15.15918,15.15918,0.00000
2023-05-10 02:29:21,0.09962,15.39746,15.39746,0.00000
2023-05-10 02:29:22,0.11967,18.52637,18.52637,0.00000
2023-05-10 02:29:23,0.09410,15.38574,15.38574,0.00000
2023-05-10 02:29:24,0.09712,15.53613,15.53613,0.00000
2023-05-10 02:29:25,0.09637,15.45508,15.45508,0.00000
2023-05-10 02:29:26,0.11438,17.91992,17.91992,0.00000
2023-05-10 02:29:27,0.09222,15.28223,15.28223,0.00000
2023-05-10 02:29:28,0.08960,14.57520,14.57520,0.00000
2023-05-10 02:29:29,0.11216,17.60742,17.60742,0.00000
2023-05-10 02:29:30,0.10513,16.45508,16.45508,0.00000
2023-05-10 02:29:31,0.08698,14.27832,14.27832,0.00000
2023-05-10 02:29:32,0.09887,15.48438,15.48438,0.00000
2023-05-10 02:29:33,0.10589,16.69922,16.69922,0.00000
2023-05-10 02:29:34,0.09586,15.21680,15.21680,0.00000
2023-05-10 02:29:35,0.09023,14.40234,14.40234,0.00000
2023-05-10 02:29:36,0.11125,16.64941,16.64941,0.00000
