Date,CPU Utilization,Total Power,CPU Power,GPU Power
2023-05-10 01:23:25,0.08130,12.34277,12.34277,0.00000
2023-05-10 01:23:26,0.09825,15.61230,15.61230,0.00000
2023-05-10 01:23:27,0.11473,17.38477,17.38477,0.00000
2023-05-10 01:23:28,0.09643,15.03320,15.03320,0.00000
2023-05-10 01:23:29,0.09687,15.48633,15.48633,0.00000
2023-05-10 01:23:30,0.11320,17.70215,17.70215,0.00000
2023-05-10 01:23:31,0.10401,16.00098,16.00098,0.00000
2023-05-10 01:23:32,0.10094,15.70703,15.70703,0.00000
2023-05-10 01:23:33,0.09643,15.32617,15.32617,0.00000
2023-05-10 01:23:34,0.11320,17.81934,17.81934,0.00000
2023-05-10 01:23:35,0.09956,15.17480,15.17480,0.00000
2023-05-10 01:23:36,0.09188,14.13770,14.13770,0.00000
2023-05-10 01:23:37,0.09518,15.10938,15.10938,0.00000
2023-05-10 01:23:38,0.11021,17.17285,17.17285,0.00000
2023-05-10 01:23:39,0.09706,15.23242,15.23242,0.00000
2023-05-10 01:23:40,0.09706,15.36230,15.36230,0.00000
2023-05-10 01:23:41,0.11174,17.84473,17.84473,0.00000
2023-05-10 01:23:42,0.09806,15.18359,15.18359,0.00000
2023-05-10 01:23:43,0.09673,15.46289,15.46289,0.00000
2023-05-10 01:23:44,0.09694,15.48242,15.48242,0.00000
2023-05-10 01:23:45,0.11271,18.00000,18.00000,0.00000
2023-05-10 01:23:46,0.09592,15.29688,15.29688,0.00000
2023-05-10 01:23:47,0.08903,14.61523,14.61523,0.00000
2023-05-10 01:23:48,0.11459,17.89746,17.89746,0.00000
2023-05-10 01:23:49,0.10470,16.37012,16.37012,0.00000
2023-05-10 01:23:50,0.09467,14.95898,14.95898,0.00000
2023-05-10 01:23:51,0.10207,15.77246,15.77246,0.00000
2023-05-10 01:23:52,0.11452,17.53223,17.53223,0.00000
2023-05-10 01:23:53,0.09831,15.31934,15.31934,0.00000
2023-05-10 01:23:54,0.09530,15.29297,15.29297,0.00000
2023-05-10 01:23:55,0.09643,15.64844,15.64844,0.00000
2023-05-10 01:23:56,0.11452,17.42090,17.42090,0.00000
2023-05-10 01:23:57,0.09819,15.44043,15.44043,0.00000
2023-05-10 01:23:58,0.08903,14.44141,14.44141,0.00000
2023-05-10 01:23:59,0.11104,16.69043,16.69043,0.00000
2023-05-10 01:24:00,0.10576,16.00586,16.00586,0.00000
2023-05-10 01:24:01,0.08954,14.27637,14.27637,0.00000
2023-05-10 01:24:02,0.09643,15.47461,15.47461,0.00000
2023-05-10 01:24:03,0.10526,16.15332,16.15332,0.00000
2023-05-10 01:24:04,0.09592,15.14453,15.14453,0.00000
2023-05-10 01:24:05,0.09291,14.68555,14.68555,0.00000
2023-05-10 01:24:06,0.09700,15.09863,15.09863,0.00000
2023-05-10 01:24:07,0.08766,14.52148,14.52148,0.00000
2023-05-10 01:24:08,0.09768,15.26855,15.26855,0.00000
2023-05-10 01:24:09,0.08766,14.05664,14.05664,0.00000
2023-05-10 01:24:10,0.11341,17.79102,17.79102,0.00000
2023-05-10 01:24:11,0.10483,16.29395,16.29395,0.00000
2023-05-10 01:24:12,0.08829,14.17773,14.17773,0.00000
2023-05-10 01:24:13,0.10364,16.21094,16.21094,0.00000
2023-05-10 01:24:14,0.10269,16.44141,16.44141,0.00000
2023-05-10 01:24:15,0.10388,15.79395,15.79395,0.00000
2023-05-10 01:24:16,0.08595,14.18066,14.18066,0.00000
2023-05-10 01:24:17,0.10658,16.32422,16.32422,0.00000
2023-05-10 01:24:18,0.10819,16.62109,16.62109,0.00000
2023-05-10 01:24:19,0.09843,14.61816,14.61816,0.00000
2023-05-10 01:24:20,0.10394,15.68945,15.68945,0.00000
2023-05-10 01:24:21,0.11459,17.80566,17.80566,0.00000
2023-05-10 01:24:22,0.09750,15.47266,15.47266,0.00000
2023-05-10 01:24:23,0.09580,15.27832,15.27832,0.00000
2023-05-10 01:24:24,0.09637,15.59766,15.59766,0.00000
2023-05-10 01:24:25,0.11757,18.24902,18.24902,0.00000
2023-05-10 01:24:26,0.09461,15.12891,15.12891,0.00000
2023-05-10 01:24:27,0.09063,14.05957,14.05957,0.00000
2023-05-10 01:24:28,0.10895,17.19141,17.19141,0.00000
2023-05-10 01:24:29,0.10276,15.69824,15.69824,0.00000
2023-05-10 01:24:30,0.08641,14.06445,14.06445,0.00000
2023-05-10 01:24:31,0.09718,15.25586,15.25586,0.00000
2023-05-10 01:24:32,0.10464,16.17383,16.17383,0.00000
2023-05-10 01:24:33,0.09643,15.12598,15.12598,0.00000
2023-05-10 01:24:34,0.08595,13.96484,13.96484,0.00000
2023-05-10 01:24:35,0.10006,15.90430,15.90430,0.00000
2023-05-10 01:24:36,0.08641,13.99121,13.99121,0.00000
2023-05-10 01:24:37,0.09900,15.33984,15.33984,0.00000
2023-05-10 01:24:38,0.08693,13.96191,13.96191,0.00000
2023-05-10 01:24:39,0.11320,17.50098,17.50098,0.00000
2023-05-10 01:24:40,0.10388,16.06250,16.06250,0.00000
2023-05-10 01:24:41,0.08641,13.93750,13.93750,0.00000
2023-05-10 01:24:42,0.09837,15.43164,15.43164,0.00000
2023-05-10 01:24:43,0.11243,17.20117,17.20117,0.00000
2023-05-10 01:24:44,0.11536,18.56934,18.56934,0.00000
2023-05-10 01:24:45,0.08579,14.02051,14.02051,0.00000
2023-05-10 01:24:46,0.10464,16.15039,16.15039,0.00000
2023-05-10 01:24:47,0.10777,16.41211,16.41211,0.00000
2023-05-10 01:24:48,0.09718,15.25684,15.25684,0.00000
2023-05-10 01:24:49,0.10044,15.60254,15.60254,0.00000
2023-05-10 01:24:50,0.12422,18.46973,18.46973,0.00000
2023-05-10 01:24:51,0.09825,15.66406,15.66406,0.00000
2023-05-10 01:24:52,0.09706,15.65918,15.65918,0.00000
2023-05-10 01:24:53,0.09530,15.42578,15.42578,0.00000
2023-05-10 01:24:54,0.11960,18.19043,18.19043,0.00000
2023-05-10 01:24:55,0.09313,14.72754,14.72754,0.00000
2023-05-10 01:24:56,0.09028,14.27051,14.27051,0.00000
2023-05-10 01:24:57,0.10351,16.42383,16.42383,0.00000
2023-05-10 01:24:58,0.09825,15.18945,15.18945,0.00000
2023-05-10 01:24:59,0.08881,14.28125,14.28125,0.00000
2023-05-10 01:25:00,0.09837,15.32324,15.32324,0.00000
2023-05-10 01:25:01,0.10714,16.91113,16.91113,0.00000
2023-05-10 01:25:02,0.09906,15.34863,15.34863,0.00000
2023-05-10 01:25:03,0.08840,13.91406,13.91406,0.00000
2023-05-10 01:25:04,0.10332,14.88184,14.88184,0.00000
2023-05-10 01:25:05,0.11432,17.59766,17.59766,0.00000
2023-05-10 01:25:06,0.09536,15.28906,15.28906,0.00000
2023-05-10 01:25:07,0.09718,15.42969,15.42969,0.00000
2023-05-10 01:25:08,0.11209,17.82129,17.82129,0.00000
2023-05-10 01:25:09,0.09706,15.62598,15.62598,0.00000
2023-05-10 01:25:10,0.09694,15.28809,15.28809,0.00000
2023-05-10 01:25:11,0.09768,15.40527,15.40527,0.00000
2023-05-10 01:25:12,0.11320,18.22168,18.22168,0.00000
2023-05-10 01:25:13,0.09598,15.05273,15.05273,0.00000
2023-05-10 01:25:14,0.09267,14.66699,14.66699,0.00000
2023-05-10 01:25:15,0.09862,16.05664,16.05664,0.00000
2023-05-10 01:25:16,0.10332,16.59863,16.59863,0.00000
2023-05-10 01:25:17,0.09700,15.58887,15.58887,0.00000
2023-05-10 01:25:18,0.09712,15.37598,15.37598,0.00000
2023-05-10 01:25:19,0.12845,18.82031,18.82031,0.00000
2023-05-10 01:25:20,0.09530,15.66113,15.66113,0.00000
2023-05-10 01:25:21,0.09655,15.71680,15.71680,0.00000
2023-05-10 01:25:22,0.09530,15.43652,15.43652,0.00000
2023-05-10 01:25:23,0.11341,17.58594,17.58594,0.00000
2023-05-10 01:25:24,0.09216,14.94629,14.94629,0.00000
2023-05-10 01:25:25,0.09136,14.85449,14.85449,0.00000
2023-05-10 01:25:26,0.11264,17.03809,17.03809,0.00000
2023-05-10 01:25:27,0.10457,15.82227,15.82227,0.00000
2023-05-10 01:25:28,0.08647,14.03613,14.03613,0.00000
2023-05-10 01:25:29,0.09592,15.23438,15.23438,0.00000
2023-05-10 01:25:30,0.10665,16.55469,16.55469,0.00000
2023-05-10 01:25:31,0.09975,15.78223,15.78223,0.00000
2023-05-10 01:25:32,0.08698,14.21582,14.21582,0.00000
2023-05-10 01:25:33,0.10408,16.22070,16.22070,0.00000
2023-05-10 01:25:34,0.10763,16.57129,16.57129,0.00000
2023-05-10 01:25:35,0.10302,16.36230,16.36230,0.00000
2023-05-10 01:25:36,0.09869,15.73340,15.73340,0.00000
2023-05-10 01:25:37,0.11507,18.35059,18.35059,0.00000
2023-05-10 01:25:38,0.09768,15.41602,15.41602,0.00000
2023-05-10 01:25:39,0.09598,15.40332,15.40332,0.00000
2023-05-10 01:25:40,0.09598,15.95703,15.95703,0.00000
2023-05-10 01:25:41,0.11355,17.77344,17.77344,0.00000
2023-05-10 01:25:42,0.09154,14.43652,14.43652,0.00000
2023-05-10 01:25:43,0.09619,14.36523,14.36523,0.00000
2023-05-10 01:25:44,0.11529,17.12793,17.12793,0.00000
2023-05-10 01:25:45,0.10232,15.95410,15.95410,0.00000
2023-05-10 01:25:46,0.08772,14.17090,14.17090,0.00000
2023-05-10 01:25:47,0.10088,15.40527,15.40527,0.00000
2023-05-10 01:25:48,0.10394,16.49512,16.49512,0.00000
2023-05-10 01:25:49,0.09900,15.61426,15.61426,0.00000
2023-05-10 01:25:50,0.08875,14.15039,14.15039,0.00000
2023-05-10 01:25:51,0.10250,15.50977,15.50977,0.00000
2023-05-10 01:25:52,0.11271,16.87598,16.87598,0.00000
2023-05-10 01:25:53,0.09637,14.95020,14.95020,0.00000
2023-05-10 01:25:54,0.09580,15.30859,15.30859,0.00000
2023-05-10 01:25:55,0.11591,18.15723,18.15723,0.00000
2023-05-10 01:25:56,0.09718,15.47754,15.47754,0.00000
2023-05-10 01:25:57,0.09536,15.74902,15.74902,0.00000
2023-05-10 01:25:58,0.09467,15.62988,15.62988,0.00000
2023-05-10 01:25:59,0.11543,17.83887,17.83887,0.00000
2023-05-10 01:26:00,0.09085,15.00391,15.00391,0.00000
2023-05-10 01:26:01,0.11167,16.32813,16.32813,0.00000
2023-05-10 01:26:02,0.10269,16.42969,16.42969,0.00000
2023-05-10 01:26:03,0.09718,15.02539,15.02539,0.00000
2023-05-10 01:26:04,0.08641,13.86621,13.86621,0.00000
2023-05-10 01:26:05,0.10338,15.68652,15.68652,0.00000
2023-05-10 01:26:06,0.10618,16.48535,16.48535,0.00000
2023-05-10 01:26:07,0.10263,14.98828,14.98828,0.00000
2023-05-10 01:26:08,0.08698,14.09961,14.09961,0.00000
2023-05-10 01:26:09,0.09706,15.29395,15.29395,0.00000
2023-05-10 01:26:10,0.08829,14.56543,14.56543,0.00000
2023-05-10 01:26:11,0.10025,15.85352,15.85352,0.00000
2023-05-10 01:26:12,0.08652,14.06250,14.06250,0.00000
2023-05-10 01:26:13,0.12180,18.32031,18.32031,0.00000
2023-05-10 01:26:14,0.10582,16.41504,16.41504,0.00000
2023-05-10 01:26:15,0.09011,13.85059,13.85059,0.00000
2023-05-10 01:26:16,0.09825,14.85742,14.85742,0.00000
2023-05-10 01:26:17,0.10638,16.49707,16.49707,0.00000
2023-05-10 01:26:18,0.10100,15.49414,15.49414,0.00000
2023-05-10 01:26:19,0.08943,14.59277,14.59277,0.00000
2023-05-10 01:26:20,0.10951,16.80176,16.80176,0.00000
2023-05-10 01:26:21,0.12030,17.85547,17.85547,0.00000
2023-05-10 01:26:22,0.10150,15.32520,15.32520,0.00000
2023-05-10 01:26:23,0.09706,15.18945,15.18945,0.00000
2023-05-10 01:26:24,0.12586,18.51172,18.51172,0.00000
2023-05-10 01:26:25,0.09712,15.48438,15.48438,0.00000
2023-05-10 01:26:26,0.09781,15.45996,15.45996,0.00000
2023-05-10 01:26:27,0.09574,15.32910,15.32910,0.00000
2023-05-10 01:26:28,0.09768,15.78809,15.78809,0.00000
2023-05-10 01:26:29,0.09285,15.29590,15.29590,0.00000
2023-05-10 01:26:30,0.08903,14.43750,14.43750,0.00000
2023-05-10 01:26:31,0.11216,17.56543,17.56543,0.00000
2023-05-10 01:26:32,0.10533,16.37793,16.37793,0.00000
2023-05-10 01:26:33,0.08527,14.17969,14.17969,0.00000
2023-05-10 01:26:34,0.09580,15.07129,15.07129,0.00000
2023-05-10 01:26:35,0.10916,17.20605,17.20605,0.00000
2023-05-10 01:26:36,0.09837,15.16602,15.16602,0.00000
2023-05-10 01:26:37,0.08766,14.59668,14.59668,0.00000
2023-05-10 01:26:38,0.10652,16.62402,16.62402,0.00000
2023-05-10 01:26:39,0.10582,15.77832,15.77832,0.00000
2023-05-10 01:26:40,0.09762,15.24414,15.24414,0.00000
2023-05-10 01:26:41,0.09598,15.62598,15.62598,0.00000
2023-05-10 01:26:42,0.12351,18.97656,18.97656,0.00000
2023-05-10 01:26:43,0.10256,16.07227,16.07227,0.00000
2023-05-10 01:26:44,0.10263,15.93555,15.93555,0.00000
2023-05-10 01:26:45,0.09461,15.42285,15.42285,0.00000
2023-05-10 01:26:46,0.10019,15.64941,15.64941,0.00000
2023-05-10 01:26:47,0.09330,14.93750,14.93750,0.00000
2023-05-10 01:26:48,0.08903,14.67676,14.67676,0.00000
2023-05-10 01:26:49,0.11146,17.60840,17.60840,0.00000
2023-05-10 01:26:50,0.10708,16.05664,16.05664,0.00000
2023-05-10 01:26:51,0.08772,13.77441,13.77441,0.00000
2023-05-10 01:26:52,0.09592,15.28418,15.28418,0.00000
2023-05-10 01:26:53,0.10381,16.54980,16.54980,0.00000
2023-05-10 01:26:54,0.09756,15.44922,15.44922,0.00000
2023-05-10 01:26:55,0.08709,14.40527,14.40527,0.00000
2023-05-10 01:26:56,0.10477,16.66211,16.66211,0.00000
2023-05-10 01:26:57,0.11591,17.37109,17.37109,0.00000
2023-05-10 01:26:58,0.09712,14.97070,14.97070,0.00000
2023-05-10 01:26:59,0.09774,15.42871,15.42871,0.00000
2023-05-10 01:27:00,0.12312,18.91406,18.91406,0.00000
2023-05-10 01:27:01,0.09787,15.51172,15.51172,0.00000
2023-05-10 01:27:02,0.09881,15.57520,15.57520,0.00000
2023-05-10 01:27:03,0.09524,15.52930,15.52930,0.00000
2023-05-10 01:27:04,0.11779,18.01074,18.01074,0.00000
2023-05-10 01:27:05,0.09308,14.77637,14.77637,0.00000
2023-05-10 01:27:06,0.10658,16.55176,16.55176,0.00000
2023-05-10 01:27:07,0.10533,16.55371,16.55371,0.00000
2023-05-10 01:27:08,0.09894,15.16504,15.16504,0.00000
2023-05-10 01:27:09,0.08704,14.03125,14.03125,0.00000
2023-05-10 01:27:10,0.09712,15.65430,15.65430,0.00000
2023-05-10 01:27:11,0.10714,16.57617,16.57617,0.00000
2023-05-10 01:27:12,0.10081,15.43555,15.43555,0.00000
2023-05-10 01:27:13,0.09393,14.62305,14.62305,0.00000
2023-05-10 01:27:14,0.10144,15.83008,15.83008,0.00000
2023-05-10 01:27:15,0.11202,17.33789,17.33789,0.00000
2023-05-10 01:27:16,0.13802,18.06250,18.06250,0.00000
2023-05-10 01:27:17,0.11875,16.14844,16.14844,0.00000
2023-05-10 01:27:18,0.11466,17.67188,17.67188,0.00000
2023-05-10 01:27:19,0.09774,15.82031,15.82031,0.00000
2023-05-10 01:27:20,0.09718,15.43555,15.43555,0.00000
2023-05-10 01:27:21,0.09994,15.32031,15.32031,0.00000
2023-05-10 01:27:22,0.11348,18.17188,18.17188,0.00000
2023-05-10 01:27:23,0.09222,15.08594,15.08594,0.00000
2023-05-10 01:27:24,0.10694,16.75000,16.75000,0.00000
2023-05-10 01:27:25,0.09562,15.11133,15.11133,0.00000
2023-05-10 01:27:26,0.10526,16.58594,16.58594,0.00000
2023-05-10 01:27:27,0.09881,15.10938,15.10938,0.00000
2023-05-10 01:27:28,0.09473,15.17969,15.17969,0.00000
2023-05-10 01:27:29,0.12657,18.87500,18.87500,0.00000
2023-05-10 01:27:30,0.09524,15.58008,15.58008,0.00000
2023-05-10 01:27:31,0.09969,15.57031,15.57031,0.00000
2023-05-10 01:27:32,0.10157,15.98828,15.98828,0.00000
2023-05-10 01:27:33,0.09912,15.89258,15.89258,0.00000
2023-05-10 01:27:34,0.09211,14.81641,14.81641,0.00000
2023-05-10 01:27:35,0.09336,14.87891,14.87891,0.00000
2023-05-10 01:27:36,0.11787,17.85547,17.85547,0.00000
2023-05-10 01:27:37,0.10714,16.29492,16.29492,0.00000
2023-05-10 01:27:38,0.10226,16.14063,16.14063,0.00000
2023-05-10 01:27:39,0.08886,13.94141,13.94141,0.00000
2023-05-10 01:27:40,0.11411,17.84766,17.84766,0.00000
2023-05-10 01:27:41,0.10714,16.21875,16.21875,0.00000
2023-05-10 01:27:42,0.08698,14.10156,14.10156,0.00000
2023-05-10 01:27:43,0.10408,16.41992,16.41992,0.00000
2023-05-10 01:27:44,0.10701,16.68359,16.68359,0.00000
2023-05-10 01:27:45,0.09730,15.50586,15.50586,0.00000
2023-05-10 01:27:46,0.09611,15.52344,15.52344,0.00000
2023-05-10 01:27:47,0.12782,19.25000,19.25000,0.00000
2023-05-10 01:27:48,0.09530,15.29102,15.29102,0.00000
2023-05-10 01:27:49,0.09655,15.66406,15.66406,0.00000
2023-05-10 01:27:50,0.10100,15.71680,15.71680,0.00000
2023-05-10 01:27:51,0.12053,18.55078,18.55078,0.00000
2023-05-10 01:27:52,0.09301,14.52344,14.52344,0.00000
2023-05-10 01:27:53,0.10276,15.66602,15.66602,0.00000
2023-05-10 01:27:54,0.10632,16.27539,16.27539,0.00000
2023-05-10 01:27:55,0.09718,15.07813,15.07813,0.00000
2023-05-10 01:27:56,0.08772,14.12305,14.12305,0.00000
