Date,CPU Utilization,Total Power,CPU Power,GPU Power
2023-05-14 16:22:08,0.03547,7.34375,7.34375,0.00000
2023-05-14 16:22:09,0.31718,15.99805,15.99805,0.00000
2023-05-14 16:22:10,0.33438,17.54492,17.54492,0.00000
2023-05-14 16:22:11,0.32100,16.91895,16.91895,0.00000
2023-05-14 16:22:12,0.31490,17.06250,17.06250,0.00000
2023-05-14 16:22:13,0.31262,16.16211,16.16211,0.00000
2023-05-14 16:22:14,0.32536,16.93945,16.93945,0.00000
2023-05-14 16:22:15,0.30082,16.15527,16.15527,0.00000
2023-05-14 16:22:16,0.32123,17.17871,17.17871,0.00000
2023-05-14 16:22:17,0.31387,16.79004,16.79004,0.00000
2023-05-14 16:22:18,0.31798,16.49707,16.49707,0.00000
2023-05-14 16:22:19,0.31661,16.67383,16.67383,0.00000
2023-05-14 16:22:20,0.36713,19.21484,19.21484,0.00000
2023-05-14 16:22:21,0.40379,22.84863,22.84863,0.00000
2023-05-14 16:22:22,0.34234,19.26074,19.26074,0.00000
2023-05-14 16:22:23,0.30842,16.01855,16.01855,0.00000
2023-05-14 16:22:24,0.33606,17.11035,17.11035,0.00000
2023-05-14 16:22:25,0.32514,18.14453,18.14453,0.00000
2023-05-14 16:22:26,0.34255,18.12012,18.12012,0.00000
2023-05-14 16:22:27,0.33481,18.14355,18.14355,0.00000
2023-05-14 16:22:28,0.35777,18.82910,18.82910,0.00000
2023-05-14 16:22:29,0.30082,15.71680,15.71680,0.00000
2023-05-14 16:22:30,0.35992,19.77734,19.77734,0.00000
2023-05-14 16:22:31,0.32787,16.83691,16.83691,0.00000
2023-05-14 16:22:32,0.33103,17.88379,17.88379,0.00000
2023-05-14 16:22:33,0.32998,17.88574,17.88574,0.00000
2023-05-14 16:22:34,0.34507,17.73145,17.73145,0.00000
2023-05-14 16:22:35,0.32557,17.92969,17.92969,0.00000
2023-05-14 16:22:36,0.34444,19.38770,19.38770,0.00000
2023-05-14 16:22:37,0.33480,18.54785,18.54785,0.00000
2023-05-14 16:22:38,0.37887,21.56348,21.56348,0.00000
2023-05-14 16:22:39,0.33709,18.59570,18.59570,0.00000
2023-05-14 16:22:40,0.33564,18.39160,18.39160,0.00000
2023-05-14 16:22:41,0.30634,15.43848,15.43848,0.00000
2023-05-14 16:22:42,0.30808,16.44336,16.44336,0.00000
2023-05-14 16:22:43,0.29404,15.36230,15.36230,0.00000
2023-05-14 16:22:44,0.32579,17.56152,17.56152,0.00000
2023-05-14 16:22:45,0.34868,19.01563,19.01563,0.00000
2023-05-14 16:22:46,0.32246,16.88281,16.88281,0.00000
2023-05-14 16:22:47,0.29793,15.84766,15.84766,0.00000
2023-05-14 16:22:48,0.33417,17.89746,17.89746,0.00000
2023-05-14 16:22:49,0.31427,16.12793,16.12793,0.00000
2023-05-14 16:22:50,0.32850,16.94043,16.94043,0.00000
2023-05-14 16:22:51,0.33646,16.68066,16.68066,0.00000
2023-05-14 16:22:52,0.31262,16.69727,16.69727,0.00000
2023-05-14 16:22:53,0.31635,17.10547,17.10547,0.00000
2023-05-14 16:22:54,0.33146,17.32715,17.32715,0.00000
2023-05-14 16:22:55,0.29415,15.10742,15.10742,0.00000
2023-05-14 16:22:56,0.31223,16.33105,16.33105,0.00000
2023-05-14 16:22:57,0.31701,15.82617,15.82617,0.00000
2023-05-14 16:22:58,0.31724,19.84863,19.84863,0.00000
