Date,CPU Utilization,CPU Power
2023-05-10 01:56:17,0.00000,0.00000
2023-05-10 01:56:18,0.00000,0.00000
2023-05-10 01:56:19,0.00000,0.00000
2023-05-10 01:56:20,0.00063,0.10080
2023-05-10 01:56:21,0.00000,0.00000
2023-05-10 01:56:22,0.00000,0.00000
2023-05-10 01:56:23,0.00000,0.00000
2023-05-10 01:56:24,0.00000,0.00000
2023-05-10 01:56:25,0.00000,0.00000
2023-05-10 01:56:26,0.00000,0.00000
2023-05-10 01:56:27,0.00000,0.00000
2023-05-10 01:56:28,0.00000,0.00000
2023-05-10 01:56:29,0.00063,0.09928
2023-05-10 01:56:30,0.00000,0.00000
2023-05-10 01:56:31,0.00000,0.00000
2023-05-10 01:56:32,0.00000,0.00000
2023-05-10 01:56:33,0.00000,0.00000
2023-05-10 01:56:34,0.00000,0.00000
2023-05-10 01:56:35,0.00000,0.00000
2023-05-10 01:56:36,0.00000,0.00000
2023-05-10 01:56:37,0.00000,0.00000
2023-05-10 01:56:38,0.00000,0.00000
2023-05-10 01:56:39,0.00000,0.00000
2023-05-10 01:56:40,0.00063,0.09751
2023-05-10 01:56:41,0.00000,0.00000
2023-05-10 01:56:42,0.00000,0.00000
2023-05-10 01:56:43,0.00000,0.00000
2023-05-10 01:56:44,0.00000,0.00000
2023-05-10 01:56:45,0.00063,0.09424
2023-05-10 01:56:46,0.00000,0.00000
2023-05-10 01:56:47,0.00000,0.00000
2023-05-10 01:56:48,0.00000,0.00000
2023-05-10 01:56:49,0.00000,0.00000
2023-05-10 01:56:50,0.00000,0.00000
2023-05-10 01:56:51,0.00000,0.00000
2023-05-10 01:56:52,0.00000,0.00000
2023-05-10 01:56:53,0.00000,0.00000
2023-05-10 01:56:54,0.00063,0.09778
2023-05-10 01:56:55,0.00000,0.00000
2023-05-10 01:56:56,0.00000,0.00000
2023-05-10 01:56:57,0.00000,0.00000
2023-05-10 01:56:58,0.00000,0.00000
2023-05-10 01:56:59,0.00000,0.00000
2023-05-10 01:57:00,0.00000,0.00000
2023-05-10 01:57:01,0.00000,0.00000
2023-05-10 01:57:02,0.00000,0.00000
2023-05-10 01:57:03,0.00000,0.00000
2023-05-10 01:57:04,0.00000,0.00000
2023-05-10 01:57:05,0.00000,0.00000
2023-05-10 01:57:06,0.00000,0.00000
2023-05-10 01:57:07,0.00000,0.00000
2023-05-10 01:57:08,0.00000,0.00000
2023-05-10 01:57:09,0.00000,0.00000
2023-05-10 01:57:10,0.00063,0.09982
2023-05-10 01:57:11,0.00000,0.00000
2023-05-10 01:57:12,0.00000,0.00000
2023-05-10 01:57:13,0.00000,0.00000
2023-05-10 01:57:14,0.00000,0.00000
2023-05-10 01:57:15,0.00000,0.00000
2023-05-10 01:57:16,0.00000,0.00000
2023-05-10 01:57:17,0.00000,0.00000
2023-05-10 01:57:18,0.00000,0.00000
2023-05-10 01:57:19,0.00062,0.09615
2023-05-10 01:57:20,0.00000,0.00000
2023-05-10 01:57:21,0.00000,0.00000
