Date,CPU Utilization,Total Power,CPU Power,GPU Power
2023-05-14 17:25:31,0.05063,8.55469,8.55469,0.00000
2023-05-14 17:25:32,0.72870,30.34766,30.34766,0.00000
2023-05-14 17:25:33,0.77812,30.95313,30.95313,0.00000
2023-05-14 17:25:34,0.75378,29.70703,29.70703,0.00000
2023-05-14 17:25:35,0.75721,30.26953,30.26953,0.00000
2023-05-14 17:25:36,0.75659,30.96484,30.96484,0.00000
2023-05-14 17:25:37,0.78643,28.24219,28.24219,0.00000
2023-05-14 17:25:38,0.85840,26.51172,26.51172,0.00000
2023-05-14 17:25:39,0.85088,25.14453,25.14453,0.00000
2023-05-14 17:25:40,0.88092,25.28906,25.28906,0.00000
2023-05-14 17:25:41,0.93648,24.82031,24.82031,0.00000
2023-05-14 17:25:42,0.87484,25.09375,25.09375,0.00000
2023-05-14 17:25:43,0.84359,24.50000,24.50000,0.00000
2023-05-14 17:25:44,0.82224,24.83203,24.83203,0.00000
2023-05-14 17:25:45,0.80465,24.78906,24.78906,0.00000
2023-05-14 17:25:46,0.80200,24.83203,24.83203,0.00000
2023-05-14 17:25:47,0.82936,24.66016,24.66016,0.00000
2023-05-14 17:25:48,0.81297,24.73828,24.73828,0.00000
2023-05-14 17:25:49,0.81767,25.03906,25.03906,0.00000
2023-05-14 17:25:50,0.79323,24.00391,24.00391,0.00000
2023-05-14 17:25:51,0.79713,25.21484,25.21484,0.00000
2023-05-14 17:25:52,0.05639,9.55469,9.55469,0.00000
