Date,CPU Utilization,Total Power,CPU Power,GPU Power
2023-05-14 17:17:55,0.05653,9.88281,9.88281,0.00000
2023-05-14 17:17:56,0.52698,25.78125,25.78125,0.00000
2023-05-14 17:17:57,0.50879,22.41797,22.41797,0.00000
2023-05-14 17:17:58,0.52264,23.35547,23.35547,0.00000
2023-05-14 17:17:59,0.52198,23.95313,23.95313,0.00000
2023-05-14 17:18:00,0.54597,24.37109,24.37109,0.00000
2023-05-14 17:18:01,0.53715,23.85547,23.85547,0.00000
2023-05-14 17:18:02,0.53720,23.91406,23.91406,0.00000
2023-05-14 17:18:03,0.53914,24.07031,24.07031,0.00000
2023-05-14 17:18:04,0.62091,28.28125,28.28125,0.00000
2023-05-14 17:18:05,0.55479,25.76172,25.76172,0.00000
2023-05-14 17:18:06,0.50693,22.14453,22.14453,0.00000
2023-05-14 17:18:07,0.52201,25.15234,25.15234,0.00000
2023-05-14 17:18:08,0.51631,22.51172,22.51172,0.00000
2023-05-14 17:18:09,0.50442,22.44922,22.44922,0.00000
2023-05-14 17:18:10,0.50189,22.63281,22.63281,0.00000
2023-05-14 17:18:11,0.50314,21.82813,21.82813,0.00000
2023-05-14 17:18:12,0.52010,23.07422,23.07422,0.00000
2023-05-14 17:18:13,0.54950,26.87891,26.87891,0.00000
2023-05-14 17:18:14,0.55905,24.34375,24.34375,0.00000
