Date,CPU Utilization,Total Power,CPU Power,GPU Power
2023-05-14 17:17:55,0.05472,9.77734,9.77734,0.00000
2023-05-14 17:17:56,0.52760,25.78125,25.78125,0.00000
2023-05-14 17:17:57,0.50879,22.33203,22.33203,0.00000
2023-05-14 17:17:58,0.52136,23.41797,23.41797,0.00000
2023-05-14 17:17:59,0.52324,23.98438,23.98438,0.00000
2023-05-14 17:18:00,0.54540,24.42969,24.42969,0.00000
2023-05-14 17:18:01,0.53783,23.72656,23.72656,0.00000
2023-05-14 17:18:02,0.53657,23.97656,23.97656,0.00000
2023-05-14 17:18:03,0.53846,23.98047,23.98047,0.00000
2023-05-14 17:18:04,0.61995,28.28516,28.28516,0.00000
2023-05-14 17:18:05,0.55479,25.83984,25.83984,0.00000
2023-05-14 17:18:06,0.50756,22.04688,22.04688,0.00000
2023-05-14 17:18:07,0.52267,25.35938,25.35938,0.00000
2023-05-14 17:18:08,0.51568,22.44141,22.44141,0.00000
2023-05-14 17:18:09,0.50505,22.30859,22.30859,0.00000
2023-05-14 17:18:10,0.50126,22.63281,22.63281,0.00000
2023-05-14 17:18:11,0.50314,21.82422,21.82422,0.00000
2023-05-14 17:18:12,0.52078,23.06641,23.06641,0.00000
2023-05-14 17:18:13,0.54950,27.00781,27.00781,0.00000
2023-05-14 17:18:14,0.55905,24.21875,24.21875,0.00000
