Date,CPU Utilization,Total Power,CPU Power,GPU Power
2023-05-14 16:13:56,0.08704,11.56104,11.56104,0.00000
2023-05-14 16:13:57,0.27571,19.18604,19.18604,0.00000
2023-05-14 16:13:58,0.25564,18.48486,18.48486,0.00000
2023-05-14 16:13:59,0.27370,19.64160,19.64160,0.00000
2023-05-14 16:14:00,0.28294,19.73438,19.73438,0.00000
2023-05-14 16:14:01,0.35139,22.78711,22.78711,0.00000
2023-05-14 16:14:02,0.28662,22.36084,22.36084,0.00000
2023-05-14 16:14:03,0.26084,20.96143,20.96143,0.00000
2023-05-14 16:14:04,0.22650,15.43799,15.43799,0.00000
2023-05-14 16:14:05,0.24795,17.85742,17.85742,0.00000
2023-05-14 16:14:06,0.31250,24.44531,24.44531,0.00000
2023-05-14 16:14:07,0.35275,29.61426,29.61426,0.00000
2023-05-14 16:14:08,0.37642,30.09473,30.09473,0.00000
2023-05-14 16:14:09,0.40276,31.21484,31.21484,0.00000
2023-05-14 16:14:10,0.36849,28.98242,28.98242,0.00000
2023-05-14 16:14:11,0.38563,25.18896,25.18896,0.00000
2023-05-14 16:14:12,0.37673,25.85059,25.85059,0.00000
2023-05-14 16:14:13,0.35294,22.13037,22.13037,0.00000
2023-05-14 16:14:14,0.30682,21.38184,21.38184,0.00000
2023-05-14 16:14:15,0.31638,22.56104,22.56104,0.00000
2023-05-14 16:14:16,0.33648,24.33057,24.33057,0.00000
2023-05-14 16:14:17,0.29412,21.37207,21.37207,0.00000
2023-05-14 16:14:18,0.27802,18.90576,18.90576,0.00000
2023-05-14 16:14:19,0.28911,21.46826,21.46826,0.00000
2023-05-14 16:14:20,0.34465,26.29004,26.29004,0.00000
2023-05-14 16:14:21,0.32560,24.28955,24.28955,0.00000
2023-05-14 16:14:22,0.28526,18.82959,18.82959,0.00000
2023-05-14 16:14:23,0.28273,20.12256,20.12256,0.00000
2023-05-14 16:14:24,0.28076,21.18359,21.18359,0.00000
2023-05-14 16:14:25,0.28491,22.04785,22.04785,0.00000
2023-05-14 16:14:26,0.25725,18.43457,18.43457,0.00000
2023-05-14 16:14:27,0.24086,18.00830,18.00830,0.00000
2023-05-14 16:14:28,0.26612,19.62305,19.62305,0.00000
2023-05-14 16:14:29,0.32872,23.10352,23.10352,0.00000
2023-05-14 16:14:30,0.26696,19.47803,19.47803,0.00000
2023-05-14 16:14:31,0.27932,18.40820,18.40820,0.00000
2023-05-14 16:14:32,0.25094,18.99219,18.99219,0.00000
2023-05-14 16:14:33,0.28472,21.33936,21.33936,0.00000
2023-05-14 16:14:34,0.31396,21.88525,21.88525,0.00000
2023-05-14 16:14:35,0.25617,19.21094,19.21094,0.00000
2023-05-14 16:14:36,0.25596,17.99561,17.99561,0.00000
2023-05-14 16:14:37,0.29793,23.88037,23.88037,0.00000
2023-05-14 16:14:38,0.30082,20.91504,20.91504,0.00000
2023-05-14 16:14:39,0.25095,18.82031,18.82031,0.00000
2023-05-14 16:14:40,0.26469,17.00977,17.00977,0.00000
2023-05-14 16:14:41,0.26587,18.80322,18.80322,0.00000
2023-05-14 16:14:42,0.27536,20.89551,20.89551,0.00000
2023-05-14 16:14:43,0.24528,16.61523,16.61523,0.00000
2023-05-14 16:14:44,0.27732,19.42578,19.42578,0.00000
2023-05-14 16:14:45,0.24201,18.09814,18.09814,0.00000
