Date,CPU Utilization,Total Power,CPU Power,GPU Power
2023-05-14 14:36:15,0.02260,5.06445,5.06445,0.00000
2023-05-14 14:36:16,0.11021,12.32715,12.32715,0.00000
2023-05-14 14:36:17,0.11459,12.81445,12.81445,0.00000
2023-05-14 14:36:18,0.11167,11.24512,11.24512,0.00000
2023-05-14 14:36:19,0.11160,11.97656,11.97656,0.00000
2023-05-14 14:36:20,0.11481,11.88965,11.88965,0.00000
2023-05-14 14:36:21,0.12304,13.02441,13.02441,0.00000
2023-05-14 14:36:22,0.12406,15.06348,15.06348,0.00000
2023-05-14 14:36:23,0.11076,11.89648,11.89648,0.00000
2023-05-14 14:36:24,0.11174,11.26465,11.26465,0.00000
2023-05-14 14:36:25,0.12516,11.66016,11.66016,0.00000
2023-05-14 14:36:26,0.10107,9.72656,9.72656,0.00000
2023-05-14 14:36:27,0.13588,14.14355,14.14355,0.00000
2023-05-14 14:36:28,0.12312,11.60254,11.60254,0.00000
2023-05-14 14:36:29,0.10944,10.57227,10.57227,0.00000
2023-05-14 14:36:30,0.12343,10.74316,10.74316,0.00000
2023-05-14 14:36:31,0.10477,10.25879,10.25879,0.00000
2023-05-14 14:36:32,0.13383,13.88379,13.88379,0.00000
2023-05-14 14:36:33,0.13133,11.59375,11.59375,0.00000
2023-05-14 14:36:34,0.09843,9.97461,9.97461,0.00000
2023-05-14 14:36:35,0.11754,10.66113,10.66113,0.00000
2023-05-14 14:36:36,0.10207,9.54199,9.54199,0.00000
2023-05-14 14:36:37,0.13041,14.03516,14.03516,0.00000
2023-05-14 14:36:38,0.12437,11.13379,11.13379,0.00000
2023-05-14 14:36:39,0.10338,9.79004,9.79004,0.00000
2023-05-14 14:36:40,0.11967,10.49512,10.49512,0.00000
2023-05-14 14:36:41,0.09912,9.54004,9.54004,0.00000
2023-05-14 14:36:42,0.14026,13.99023,13.99023,0.00000
2023-05-14 14:36:43,0.12680,11.29199,11.29199,0.00000
2023-05-14 14:36:44,0.10088,9.65039,9.65039,0.00000
2023-05-14 14:36:45,0.11669,10.16211,10.16211,0.00000
