Date,CPU Utilization,Total Power,CPU Power,GPU Power
2023-05-10 03:18:16,0.08333,12.32813,12.32813,0.00000
2023-05-10 03:18:17,0.09837,15.76953,15.76953,0.00000
2023-05-10 03:18:18,0.09887,15.67188,15.67188,0.00000
2023-05-10 03:18:19,0.08761,14.34766,14.34766,0.00000
2023-05-10 03:18:20,0.09649,15.48438,15.48438,0.00000
2023-05-10 03:18:21,0.10312,15.87500,15.87500,0.00000
2023-05-10 03:18:22,0.10025,15.70313,15.70313,0.00000
2023-05-10 03:18:23,0.10338,16.46484,16.46484,0.00000
2023-05-10 03:18:24,0.10513,16.56250,16.56250,0.00000
2023-05-10 03:18:25,0.11779,18.72656,18.72656,0.00000
2023-05-10 03:18:26,0.10401,16.42969,16.42969,0.00000
2023-05-10 03:18:27,0.10276,16.41016,16.41016,0.00000
2023-05-10 03:18:28,0.10688,16.39453,16.39453,0.00000
2023-05-10 03:18:29,0.10965,17.34375,17.34375,0.00000
2023-05-10 03:18:30,0.09875,15.47266,15.47266,0.00000
2023-05-10 03:18:31,0.10176,16.09375,16.09375,0.00000
2023-05-10 03:18:32,0.11404,17.98438,17.98438,0.00000
2023-05-10 03:18:33,0.09586,16.02734,16.02734,0.00000
2023-05-10 03:18:34,0.09485,15.65234,15.65234,0.00000
2023-05-10 03:18:35,0.09738,15.63281,15.63281,0.00000
2023-05-10 03:18:36,0.11543,18.14063,18.14063,0.00000
2023-05-10 03:18:37,0.09097,14.37500,14.37500,0.00000
2023-05-10 03:18:38,0.08937,14.44141,14.44141,0.00000
2023-05-10 03:18:39,0.11404,17.66406,17.66406,0.00000
2023-05-10 03:18:40,0.10325,16.12109,16.12109,0.00000
2023-05-10 03:18:41,0.08668,14.38281,14.38281,0.00000
2023-05-10 03:18:42,0.10000,15.51563,15.51563,0.00000
2023-05-10 03:18:43,0.10464,16.78125,16.78125,0.00000
2023-05-10 03:18:44,0.09661,15.41797,15.41797,0.00000
2023-05-10 03:18:45,0.08647,14.25781,14.25781,0.00000
2023-05-10 03:18:46,0.10401,16.50391,16.50391,0.00000
2023-05-10 03:18:47,0.10652,16.77344,16.77344,0.00000
2023-05-10 03:18:48,0.09774,15.38672,15.38672,0.00000
2023-05-10 03:18:49,0.09574,15.65234,15.65234,0.00000
2023-05-10 03:18:50,0.11341,18.27734,18.27734,0.00000
2023-05-10 03:18:51,0.09524,15.72656,15.72656,0.00000
2023-05-10 03:18:52,0.09574,15.68359,15.68359,0.00000
2023-05-10 03:18:53,0.09673,15.39063,15.39063,0.00000
