Date,CPU Utilization,Total Power,CPU Power,GPU Power
2023-05-14 16:33:20,0.03143,5.87695,5.87695,0.00000
2023-05-14 16:33:21,0.24890,18.05273,18.05273,0.00000
2023-05-14 16:33:22,0.20729,13.20313,13.20313,0.00000
2023-05-14 16:33:23,0.22965,14.97266,14.97266,0.00000
2023-05-14 16:33:24,0.22678,14.48828,14.48828,0.00000
2023-05-14 16:33:25,0.23174,14.93750,14.93750,0.00000
2023-05-14 16:33:26,0.24592,16.01172,16.01172,0.00000
2023-05-14 16:33:27,0.24513,18.50391,18.50391,0.00000
2023-05-14 16:33:28,0.23396,15.90234,15.90234,0.00000
2023-05-14 16:33:29,0.23804,15.35156,15.35156,0.00000
2023-05-14 16:33:30,0.22873,14.18750,14.18750,0.00000
2023-05-14 16:33:31,0.21788,13.79688,13.79688,0.00000
2023-05-14 16:33:32,0.25000,18.29883,18.29883,0.00000
2023-05-14 16:33:33,0.24244,16.13477,16.13477,0.00000
2023-05-14 16:33:34,0.21189,13.63867,13.63867,0.00000
2023-05-14 16:33:35,0.22320,14.60352,14.60352,0.00000
2023-05-14 16:33:36,0.21384,13.19727,13.19727,0.00000
2023-05-14 16:33:37,0.25975,18.04688,18.04688,0.00000
2023-05-14 16:33:38,0.23756,15.67578,15.67578,0.00000
2023-05-14 16:33:39,0.22461,13.91992,13.91992,0.00000
2023-05-14 16:33:40,0.24212,15.60547,15.60547,0.00000
2023-05-14 16:33:41,0.21745,14.28125,14.28125,0.00000
2023-05-14 16:33:42,0.21780,14.38281,14.38281,0.00000
2023-05-14 16:33:43,0.20722,13.75977,13.75977,0.00000
2023-05-14 16:33:44,0.25851,18.32031,18.32031,0.00000
2023-05-14 16:33:45,0.23101,15.97070,15.97070,0.00000
2023-05-14 16:33:46,0.22061,14.09570,14.09570,0.00000
2023-05-14 16:33:47,0.23744,15.27734,15.27734,0.00000
2023-05-14 16:33:48,0.22334,13.68164,13.68164,0.00000
2023-05-14 16:33:49,0.23866,17.79883,17.79883,0.00000
2023-05-14 16:33:50,0.23237,15.72266,15.72266,0.00000
2023-05-14 16:33:51,0.21681,14.20508,14.20508,0.00000
2023-05-14 16:33:52,0.23574,16.13281,16.13281,0.00000
2023-05-14 16:33:53,0.21736,13.93945,13.93945,0.00000
2023-05-14 16:33:54,0.24623,17.47656,17.47656,0.00000
2023-05-14 16:33:55,0.24071,15.69531,15.69531,0.00000
2023-05-14 16:33:56,0.25898,16.62695,16.62695,0.00000
2023-05-14 16:33:57,0.24357,16.90039,16.90039,0.00000
2023-05-14 16:33:58,0.23785,15.60547,15.60547,0.00000
2023-05-14 16:33:59,0.30492,22.44922,22.44922,0.00000
2023-05-14 16:34:00,0.25849,17.27734,17.27734,0.00000
2023-05-14 16:34:01,0.20177,13.20313,13.20313,0.00000
2023-05-14 16:34:02,0.22131,14.37891,14.37891,0.00000
2023-05-14 16:34:03,0.20731,13.49023,13.49023,0.00000
2023-05-14 16:34:04,0.22564,14.91016,14.91016,0.00000
2023-05-14 16:34:05,0.21581,14.54297,14.54297,0.00000
2023-05-14 16:34:06,0.25896,18.82813,18.82813,0.00000
2023-05-14 16:34:07,0.30038,20.25391,20.25391,0.00000
2023-05-14 16:34:08,0.24546,14.66992,14.66992,0.00000
2023-05-14 16:34:09,0.22550,13.90039,13.90039,0.00000
