Date,CPU Utilization,Total Power,CPU Power,GPU Power
2023-05-14 17:27:57,0.03329,6.10156,6.10156,0.00000
2023-05-14 17:27:58,0.51952,26.41406,26.41406,0.00000
2023-05-14 17:27:59,0.49937,23.31641,23.31641,0.00000
2023-05-14 17:28:00,0.52701,23.72266,23.72266,0.00000
2023-05-14 17:28:01,0.58731,28.70703,28.70703,0.00000
2023-05-14 17:28:02,0.56187,26.99219,26.99219,0.00000
2023-05-14 17:28:03,0.52327,23.80078,23.80078,0.00000
2023-05-14 17:28:04,0.52889,22.78906,22.78906,0.00000
2023-05-14 17:28:05,0.48304,21.64063,21.64063,0.00000
2023-05-14 17:28:06,0.53133,24.41797,24.41797,0.00000
2023-05-14 17:28:07,0.47997,20.52734,20.52734,0.00000
2023-05-14 17:28:08,0.49812,21.47656,21.47656,0.00000
2023-05-14 17:28:09,0.49060,20.41797,20.41797,0.00000
2023-05-14 17:28:10,0.51629,24.55859,24.55859,0.00000
2023-05-14 17:28:11,0.50315,23.21484,23.21484,0.00000
2023-05-14 17:28:12,0.51382,23.29688,23.29688,0.00000
2023-05-14 17:28:13,0.50628,21.80859,21.80859,0.00000
2023-05-14 17:28:14,0.49435,21.67969,21.67969,0.00000
2023-05-14 17:28:15,0.48496,20.00000,20.00000,0.00000
2023-05-14 17:28:16,0.50815,23.16406,23.16406,0.00000
